ID,Visit,SA,Date_Time,Date,Time,Stage,Q1ExperienceNum,Q1Experience,Q1Report,Q2AwakeNum,Q2Awake,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14b,Q15,Q16,Q17,Q18,Q19,Q20,Q20b,Notes,Int,FILE_NOT_FOUND,DIFF_FROM_EVENT_SECONDS,DIN_EVENTS_WITHIN_TWO_MINUTES,MFF_FILE_HAS_NO_EVENTS_TO_IMPORT,ENTRY_MATCHED_AWAKENING_NO,N1,N2,N3,REM,WAKE,OFFLINE_SLEEP_SCORE,PATH,SES_PATH,PATH_UNIQUE
2031,2,1,04/08/0015 00:10,,12:10 AM,2.0,3.0,Report,I was deciding on what boat I was going to be in. I was about to go boating,2.0,Asleep,3.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,arms,2.0,1.0,0.0,0.0,0.0,2.0,Happiness,,JO,,42.944,1,,1.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-1-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-1-cleaned2_nrem.set
2031,2,6,04/08/0015 04:01,,4:01 AM,2.0,3.0,Report,I was talking with some people. Talking about getting stuff done.,2.0,Asleep,3.0,3.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,0.0,-1.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,None,,JO,,3.552,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-6-cleaned2_nrem.set
2031,2,7,04/08/0015 05:02,,5:02 AM,2.0,1.0,NoReport,,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,JO,,26.091,1,,7.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-7-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-7-cleaned2_nrem.set
2031,2,2,04/08/0015 01:08,,1:08 AM,2.0,3.0,Report,"I was deciding something, I was inside",2.0,Asleep,1.0,1.0,1.0,2.0,1.0,4.0,0.0,0.0,0.0,3.0,-1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,None,,JO,,29.012,1,,2.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-2-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-2-cleaned2_nrem.set
2031,2,3,04/08/0015 01:55,,1:55 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,JO,,70.925,1,,3.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-3-cleaned2_nrem.set
2031,2,8,04/08/0015 05:33,,5:33 AM,2.0,3.0,Report,I was thinking about wrapping paper,1.0,Awake,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,None,,JO,,27.646,1,,8.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-8-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-8-cleaned2_nrem.set
2031,2,4,04/08/0015 02:29,,2:29 AM,2.0,1.0,NoReport,,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,JO,,60.703,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-2,2031/eeg/ses-2/awakening-4-cleaned2_nrem.set
2031,3,7,10/01/0015 03:42,,3:42 AM,2.0,3.0,Report,"was participating in an experiment, trying different things with other people, acting together",2.0,Asleep,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,-1.0,1.0,arms and hands,2.0,1.0,0.0,1.0,0.0,0.0,,,KL,,43.312,1,,7.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-7-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-7-cleaned2_nrem.set
2031,3,1,09/30/0015 23:02,,11:02 PM,2.0,3.0,Report,Was in Minneapolis doing something with girlfriend trying to decide on something,1.0,Awake,4.0,4.0,4.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,-1.0,1.0,arms,2.0,1.0,0.0,1.0,0.0,1.0,"happy, satisfied",,KL,,78.513,1,,1.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-1-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-1-cleaned2_nrem.set
2031,3,5,10/01/0015 02:11,,2:11 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,36.405,1,,5.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-5-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-5-cleaned2_nrem.set
2031,3,10,10/01/0015 05:56,,5:56 AM,2.0,3.0,Report,"was at an ocean front thinking about going in weather was nice waves crashing, wind blowing",2.0,Asleep,4.0,4.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,walking,2.0,1.0,0.0,1.0,0.0,2.0,happy contentment,,KL,,26.032,1,,10.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-10-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-10-cleaned2_nrem.set
2031,3,2,10/01/0015 00:19,,12:19 AM,2.0,3.0,Report,"talking to people, standing around",2.0,Asleep,3.0,3.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,KL,,35.445,1,,2.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-2-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-2-cleaned2_nrem.set
2031,3,6,10/01/0015 02:36,,2:36 AM,2.0,3.0,Report,"outside at the airport conway, a large cement area with lighting on it many people present",2.0,Asleep,4.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,1.0,0.0,1.0,interest,,KL,,12.724,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-6-cleaned2_nrem.set
2031,3,3,10/01/0015 01:06,,1:06 AM,2.0,3.0,Report,"At the dinner table eating a pastry, something special maybe with relatives",2.0,Asleep,4.0,4.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,0.0,1.0,pleasure,,KL,,100.233,1,,3.0,1.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-3-cleaned2_nrem.set
2031,3,4,10/01/0015 01:38,,1:38 AM,2.0,3.0,Report,"felt like she was outside, hiking or something",2.0,Asleep,4.0,3.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,,KL,,57.804,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-4-cleaned2_nrem.set
2031,3,8,10/01/0015 04:12,,4:12 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,15.779000000000002,1,,8.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-8-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-8-cleaned2_nrem.set
2031,3,9,10/01/0015 04:39,,4:39 AM,2.0,3.0,Report,they were going to be sampled and getting ready for testing,2.0,Asleep,4.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,-1.0,0.0,,2.0,1.0,0.0,1.0,0.0,1.0,,,KL,,59.4,1,,9.0,0.0,1.0,1.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3/awakening-9-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2031/eeg/ses-3,2031/eeg/ses-3/awakening-9-cleaned2_nrem.set
2032,1,2,07/21/0015 00:46,,12:46 AM,2.0,1.0,NoReport,,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,KL,,36.042,2,,2.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1/awakening-2-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1,2032/eeg/ses-1/awakening-2-cleaned2_nrem.set
2032,1,6,07/21/0015 05:05,,5:05 AM,2.0,2.0,Something,I was trying to remember the experience,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,KL,,34.717,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1,2032/eeg/ses-1/awakening-6-cleaned2_nrem.set
2032,1,3,07/21/0015 03:19,,3:19 AM,2.0,2.0,Something,learning something,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,2.7460000000000004,1,,3.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1,2032/eeg/ses-1/awakening-3-cleaned2_nrem.set
2032,1,4,07/21/0015 03:58,,3:58 AM,2.0,2.0,Something,"half asleep,, falling asleep, sense of physical awareness",1.0,Awake,,,,,,,,,,,,,,,,,,,,,,KL,,26.992,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1,2032/eeg/ses-1/awakening-4-cleaned2_nrem.set
2032,1,5,07/21/0015 04:23,,4:23 AM,2.0,2.0,Something,I was thinking about the last time I was woken up,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,KL,,5.167999999999998,1,,5.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1/awakening-5-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-1,2032/eeg/ses-1/awakening-5-cleaned2_nrem.set
2032,2,5,11/10/0015 01:58,,1:58 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,13.996,1,,5.0,0.0,0.0,1.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-5-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-5-cleaned2_nrem.set
2032,2,1,11/09/0015 23:32,,11:32 PM,2.0,3.0,Report,she was pushing a pile of cut grass,2.0,Asleep,4.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,arms and legs,3.0,0.0,0.0,0.0,1.0,0.0,,,AMV,,11.204,1,,1.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-1-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-1-cleaned2_nrem.set
2032,2,9,11/10/0015 05:07,,5:07 AM,2.0,3.0,Report,dreaming about a a dream experice some other night. She was recalling past dreams,1.0,Awake,4.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,AMV,,33.28,1,,9.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-9-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-9-cleaned2_nrem.set
2032,2,6,11/10/0015 03:24,,3:24 AM,2.0,2.0,Something,asking how to get through construction,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,39.824,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-6-cleaned2_nrem.set
2032,2,2,11/09/0015 23:58,,11:58 PM,2.0,1.0,NoReport,,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,AMV,,26.637,1,,2.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-2-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-2-cleaned2_nrem.set
2032,2,3,11/10/0015 00:29,,12:29 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,59.209,1,,3.0,0.0,1.0,1.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-3-cleaned2_nrem.set
2032,2,8,11/10/0015 04:38,,4:38 AM,2.0,2.0,Something,,1.0,Awake,,,,,,,,,,,,,,,,,,,,,,AMV,,46.581,1,,8.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-8-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-8-cleaned2_nrem.set
2032,2,4,11/10/0015 01:24,,1:24 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,2.6180000000000003,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-2,2032/eeg/ses-2/awakening-4-cleaned2_nrem.set
2032,3,4,05/17/0016 01:00,,1:00 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,8.121,1,,4.0,1.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-4-cleaned2_nrem.set
2032,3,1,05/16/0016 22:54,,10:54 PM,2.0,2.0,Something,Planning the weekend,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,8.786,3,,1.0,0.0,1.0,1.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-1-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-1-cleaned2_nrem.set
2032,3,5,05/17/0016 01:20,,1:20 AM,2.0,3.0,Report,"Suprised about something in the ""future""",2.0,Asleep,1.0,1.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,-1.0,0.0,,3.0,0.0,0.0,0.0,0.0,1.0,Suprised and confused,,AMV,,85.413,1,,5.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-5-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-5-cleaned2_nrem.set
2032,3,10,05/17/0016 03:45,,3:45 AM,2.0,3.0,Report,"Getting up for breakfast, deciding what to eat",1.0,Awake,3.0,3.0,2.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,,,AMV,,29.519,1,,10.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-10-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-10-cleaned2_nrem.set
2032,3,8,05/17/0016 02:54,,2:54 AM,2.0,3.0,Report,Had to catch a cab,2.0,Asleep,3.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,2.0,0.0,0.0,0.0,1.0,0.0,,,AMV,,1.449,1,,8.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-8-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-8-cleaned2_nrem.set
2032,3,12,05/17/0016 04:37,,4:37 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,43.963,1,,12.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-12-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-12-cleaned2_nrem.set
2032,3,6,05/17/0016 01:59,,1:59 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,10.52,1,,6.0,1.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-6-cleaned2_nrem.set
2032,3,3,05/17/0016 00:40,,12:40 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,43.58600000000001,1,,3.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-3-cleaned2_nrem.set
2032,3,9,05/17/0016 03:19,,3:19 AM,2.0,3.0,Report,Picking out curtains,2.0,Asleep,3.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,3.0,0.0,0.0,0.0,1.0,0.0,,,AMV,,66.582,1,,9.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3/awakening-9-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2032/eeg/ses-3,2032/eeg/ses-3/awakening-9-cleaned2_nrem.set
2033,2,1,03/31/0015 23:38,,11:38 PM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,JO,,20.135,1,,1.0,0.0,1.0,1.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2/awakening-1-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2,2033/eeg/ses-2/awakening-1-cleaned2_nrem.set
2033,2,2,04/01/0015 00:48,,12:48 AM,2.0,2.0,Something,no impressions or feelings,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,JO,,50.025,1,,2.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2/awakening-2-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2,2033/eeg/ses-2/awakening-2-cleaned2_nrem.set
2033,2,4,04/01/0015 02:47,,2:47 AM,2.0,2.0,Something,None indicated (Òdon't remember but somethingÓ),2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,JO,,23.553,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2,2033/eeg/ses-2/awakening-4-cleaned2_nrem.set
2033,2,6,04/01/0015 04:00,,4:00 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,JO,,76.291,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-2,2033/eeg/ses-2/awakening-6-cleaned2_nrem.set
2033,3,3,10/02/0015 00:14,,12:14 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,66.42399999999999,1,,2.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-2-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-2-cleaned2_nrem.set
2033,3,4,10/02/0015 00:41,,12:41 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,30.714,1,,3.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-3-cleaned2_nrem.set
2033,3,5,10/02/0015 01:24,,1:24 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,29.923,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-4-cleaned2_nrem.set
2033,3,6,10/02/0015 02:06,,2:06 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,70.635,1,,5.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-5-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-5-cleaned2_nrem.set
2033,3,7,10/02/0015 02:30,,2:30 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,20.533,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-6-cleaned2_nrem.set
2033,3,8,10/02/0015 02:53,,2:53 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,77.042,1,,7.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-7-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-7-cleaned2_nrem.set
2033,3,10,10/02/0015 03:51,,3:51 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AD,,51.613,1,,9.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3/awakening-9-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2033/eeg/ses-3,2033/eeg/ses-3/awakening-9-cleaned2_nrem.set
2034,1,1,07/25/0015 00:06,,12:06 AM,2.0,2.0,Something,Participant was feeling curiosity but couldn't remember anything else,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,50.347,1,,1.0,1.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1/awakening-1-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1,2034/eeg/ses-1/awakening-1-cleaned2_nrem.set
2034,1,7,07/25/0015 03:45,,3:45 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,5.009,1,,7.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1/awakening-7-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1,2034/eeg/ses-1/awakening-7-cleaned2_nrem.set
2034,1,3,07/25/0015 01:41,,1:41 AM,2.0,2.0,Something,could not recall any details,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,2.117,1,,3.0,1.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1/awakening-3-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1,2034/eeg/ses-1/awakening-3-cleaned2_nrem.set
2034,1,4,07/25/0015 02:18,,2:18 AM,2.0,1.0,NoReport,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,12.586,1,,4.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1/awakening-4-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1,2034/eeg/ses-1/awakening-4-cleaned2_nrem.set
2034,1,6,07/25/0015 03:18,,3:18 AM,2.0,2.0,Something,trying to work out a problem,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,KL,,16.214000000000002,1,,6.0,0.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1/awakening-6-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2034/eeg/ses-1,2034/eeg/ses-1/awakening-6-cleaned2_nrem.set
2035,2,5,10/21/0015 05:10,,5:10 AM,2.0,2.0,Something,,2.0,Asleep,,,,,,,,,,,,,,,,,,,,,,AMV,,29.05,1,,5.0,1.0,1.0,0.0,0.0,1.0,,/data/tvanasse/nccam3/data/sub-2035/eeg/ses-2/awakening-5-cleaned2_nrem.set,/data/tvanasse/nccam3/data/sub-2035/eeg/ses-2,2035/eeg/ses-2/awakening-5-cleaned2_nrem.set
